unique_id,ds,y,IR,IY,IB,VRY,VYB,VBR,hour,day
,2026-11-05 10:06:00,1.4,77.9,76.8,76.3,10.7,10.7,10.7,10,3
,2026-11-05 10:09:00,1.12,64.1,66.2,63.6,10.6,10.5,10.6,10,3
,2026-11-05 10:09:00,1.75,90.0,85.4,94.1,10.6,10.6,10.6,10,3
,2026-11-05 10:09:00,1.42,77.9,76.8,76.3,10.7,10.6,10.6,10,3
,2026-11-05 10:09:00,1.23,65.6,65.8,71.3,10.7,10.7,10.7,10,3
,2026-11-05 10:09:00,355.0,21.5,21.0,22.5,10.9,10.9,10.8,10,3
,2026-11-05 10:12:00,1.76,90.1,85.8,92.6,10.6,10.6,10.6,10,3
,2026-11-05 10:12:00,1.23,69.0,66.8,71.2,10.7,10.7,10.7,10,3
,2026-11-05 10:12:00,1.13,59.2,60.5,62.2,10.6,10.6,10.6,10,3
,2026-11-05 10:12:00,1.38,82.2,80.6,79.9,10.6,10.6,10.6,10,3
,2026-11-05 10:12:00,558.0,28.9,28.1,30.1,10.9,10.9,10.9,10,3
,2026-11-05 10:15:00,183.0,28.9,28.1,30.1,10.9,10.9,10.9,10,3
,2026-11-05 10:15:00,1.27,70.0,69.2,73.5,10.7,10.6,10.7,10,3
,2026-11-05 10:15:00,1.42,82.2,80.6,79.9,10.6,10.6,10.6,10,3
,2026-11-05 10:15:00,1.68,91.4,86.5,92.4,10.6,10.6,10.6,10,3
,2026-11-05 10:15:00,1.09,60.0,62.6,63.1,10.6,10.5,10.5,10,3
,2026-11-05 10:18:00,1.29,70.3,68.5,72.1,10.7,10.7,10.7,10,3
,2026-11-05 10:18:00,1.46,73.1,72.5,72.1,10.7,10.6,10.6,10,3
,2026-11-05 10:18:00,1.73,88.4,85.0,91.0,10.6,10.6,10.6,10,3
,2026-11-05 10:18:00,1.12,62.7,62.6,62.8,10.6,10.6,10.6,10,3
,2026-11-05 10:18:00,271.0,17.7,17.7,19.8,10.9,10.9,10.9,10,3
,2026-11-05 10:21:00,1.17,63.0,62.7,66.3,10.6,10.5,10.6,10,3
,2026-11-05 10:21:00,1.7,88.0,85.7,92.0,10.6,10.5,10.6,10,3
,2026-11-05 10:21:00,1.32,73.5,72.5,74.8,10.7,10.6,10.7,10,3
,2026-11-05 10:21:00,429.0,17.7,17.7,19.8,10.9,10.9,10.9,10,3
,2026-11-05 10:21:00,1.32,73.1,72.5,72.1,10.7,10.6,10.6,10,3
,2026-11-05 10:24:00,308.0,21.5,21.3,22.9,11.0,11.0,11.0,10,3
,2026-11-05 10:24:00,1.36,73.8,72.8,71.8,10.7,10.7,10.7,10,3
,2026-11-05 10:24:00,1.79,87.2,85.0,90.7,10.7,10.6,10.7,10,3
,2026-11-05 10:24:00,1.13,62.0,64.3,65.0,10.6,10.6,10.6,10,3
,2026-11-05 10:24:00,1.28,71.7,70.4,71.6,10.7,10.7,10.8,10,3
,2026-11-05 10:27:00,1.25,69.8,67.7,70.2,10.8,10.7,10.8,10,3
,2026-11-05 10:27:00,391.0,21.5,21.3,22.9,11.0,11.0,11.0,10,3
,2026-11-05 10:27:00,1.11,60.2,63.2,61.6,10.7,10.6,10.7,10,3
,2026-11-05 10:27:00,1.32,73.8,72.8,64.0,10.7,10.7,10.7,10,3
,2026-11-05 10:27:00,1.78,85.6,84.5,91.4,10.7,10.6,10.7,10,3
,2026-11-05 10:30:00,1.3,71.3,69.1,70.6,10.7,10.7,10.7,10,3
,2026-11-05 10:30:00,1.73,84.4,80.5,87.7,10.6,10.6,10.6,10,3
,2026-11-05 10:30:00,1.16,62.4,64.7,65.6,10.6,10.5,10.6,10,3
,2026-11-05 10:30:00,263.0,22.8,22.2,24.4,10.9,10.9,10.9,10,3
,2026-11-05 10:30:00,1.49,80.7,79.7,79.8,10.7,10.7,10.7,10,3
,2026-11-05 10:33:00,1.26,69.3,69.2,71.0,10.8,10.7,10.8,10,3
,2026-11-05 10:33:00,1.17,62.4,65.2,64.8,10.7,10.6,10.6,10,3
,2026-11-05 10:33:00,1.75,87.4,83.8,89.1,10.7,10.6,10.7,10,3
,2026-11-05 10:33:00,1.38,80.7,79.7,79.8,10.7,10.7,10.7,10,3
,2026-11-05 10:33:00,371.0,22.8,22.2,24.4,10.9,11.0,10.9,10,3
,2026-11-05 10:36:00,1.76,86.1,82.8,87.4,10.7,10.5,10.7,10,3
,2026-11-05 10:36:00,1.28,69.1,71.8,73.5,10.7,10.6,10.7,10,3
,2026-11-05 10:36:00,1.46,72.9,74.0,72.2,10.6,10.6,10.6,10,3
,2026-11-05 10:36:00,312.0,25.5,26.0,27.0,10.9,10.9,10.9,10,3
,2026-11-05 10:36:00,1.18,64.4,64.5,64.7,10.6,10.6,10.6,10,3
,2026-11-05 10:39:00,1.18,64.1,65.5,65.1,10.6,10.6,10.6,10,3
,2026-11-05 10:39:00,1.27,68.3,69.8,71.4,10.7,10.7,10.7,10,3
,2026-11-05 10:39:00,164.0,25.5,26.0,27.0,11.0,11.0,11.0,10,3
,2026-11-05 10:39:00,1.42,72.9,74.0,72.2,10.8,10.7,10.7,10,3
,2026-11-05 10:39:00,1.73,86.8,82.9,87.8,10.6,10.7,10.6,10,3
,2026-11-05 10:42:00,1.45,72.9,74.0,72.2,10.7,10.7,10.7,10,3
,2026-11-05 10:42:00,1.23,67.1,66.8,69.7,10.7,10.6,10.7,10,3
,2026-11-05 10:42:00,1.21,63.2,67.2,67.2,10.5,10.5,10.5,10,3
,2026-11-05 10:42:00,365.0,25.5,26.0,27.0,10.9,10.9,10.9,10,3
,2026-11-05 10:42:00,1.71,87.8,82.1,87.2,10.6,10.5,10.6,10,3
,2026-11-05 10:45:00,167.0,25.5,26.0,27.0,10.9,11.0,10.9,10,3
,2026-11-05 10:45:00,1.72,87.0,81.1,88.2,10.6,10.6,10.6,10,3
,2026-11-05 10:45:00,1.38,72.9,74.0,72.2,10.7,10.7,10.7,10,3
,2026-11-05 10:45:00,1.22,68.2,65.9,69.1,10.7,10.6,10.7,10,3
,2026-11-05 10:45:00,1.18,64.7,66.8,67.1,10.6,10.5,10.6,10,3
,2026-11-05 10:48:00,1.37,81.4,82.0,81.8,10.7,10.7,10.7,10,3
,2026-11-05 10:48:00,1.69,87.0,81.4,87.8,10.6,10.6,10.6,10,3
,2026-11-05 10:48:00,220.0,20.3,21.2,22.2,11.0,11.0,11.0,10,3
,2026-11-05 10:48:00,1.26,69.6,65.9,69.7,10.7,10.7,10.7,10,3
,2026-11-05 10:48:00,1.13,60.7,63.4,62.9,10.6,10.5,10.6,10,3
,2026-11-05 10:51:00,1.68,90.6,83.6,91.7,10.6,10.5,10.6,10,3
,2026-11-05 10:51:00,1.34,81.4,82.0,81.8,10.8,10.7,10.7,10,3
,2026-11-05 10:51:00,1.25,67.8,67.2,69.3,10.7,10.6,10.7,10,3
,2026-11-05 10:51:00,238.0,17.3,21.2,22.2,11.0,11.0,11.0,10,3
,2026-11-05 10:51:00,1.16,63.7,64.8,66.3,10.6,10.5,10.6,10,3
,2026-11-05 10:54:00,1.39,76.6,75.7,76.1,10.8,10.8,10.8,10,3
,2026-11-05 10:54:00,1.26,69.5,68.7,70.8,10.7,10.7,10.7,10,3
,2026-11-05 10:54:00,1.22,66.8,68.9,67.9,10.6,10.6,10.6,10,3
,2026-11-05 10:54:00,528.0,21.7,22.6,24.1,11.0,11.0,11.0,10,3
,2026-11-05 10:54:00,1.7,87.7,82.0,89.8,10.6,10.6,10.6,10,3
,2026-11-05 10:57:00,1.26,67.6,68.4,68.7,10.8,10.7,10.8,10,3
,2026-11-05 10:57:00,1.71,91.0,85.9,93.4,10.7,10.6,10.7,10,3
,2026-11-05 10:57:00,233.0,21.7,22.6,24.1,11.1,11.1,11.1,10,3
,2026-11-05 10:57:00,1.22,66.8,68.1,69.2,10.7,10.6,10.7,10,3
,2026-11-05 10:57:00,1.38,76.6,75.7,76.1,10.9,10.8,10.8,10,3
,2026-11-05 11:00:00,1.38,77.1,76.4,75.9,10.9,10.8,10.8,11,3
,2026-11-05 11:00:00,1.26,68.5,68.6,71.7,10.9,10.8,10.8,11,3
,2026-11-05 11:00:00,1.71,87.7,83.4,90.8,10.8,10.7,10.7,11,3
,2026-11-05 11:00:00,248.0,17.4,18.1,19.3,11.1,11.1,11.1,11,3
,2026-11-05 11:00:00,1.25,65.7,66.7,68.1,10.7,10.7,10.7,11,3
,2026-11-05 11:03:00,1.17,64.9,66.8,66.4,10.7,10.7,10.7,11,3
,2026-11-05 11:03:00,1.77,89.5,84.8,90.8,10.7,10.7,10.8,11,3
,2026-11-05 11:03:00,176.0,17.4,18.1,19.3,11.0,11.1,11.0,11,3
,2026-11-05 11:03:00,1.45,77.1,76.4,75.9,10.8,10.8,10.8,11,3
,2026-11-05 11:03:00,1.26,69.5,70.5,73.4,10.8,10.8,10.8,11,3
,2026-11-05 11:06:00,1.28,77.1,76.4,75.9,10.8,10.7,10.7,11,3
,2026-11-05 11:06:00,131.0,16.1,18.1,19.3,11.0,11.0,11.0,11,3
,2026-11-05 11:06:00,1.59,92.7,87.4,92.6,10.8,10.8,10.8,11,3
,2026-11-05 11:06:00,839.0,41.1,42.8,42.8,10.8,10.8,10.8,11,3
,2026-11-05 11:06:00,1.15,61.5,59.3,63.9,10.9,10.9,10.9,11,3
,2026-11-05 11:09:00,1.22,68.5,64.9,69.2,10.9,10.8,10.9,11,3
,2026-11-05 11:09:00,1.74,90.0,84.9,90.4,10.8,10.8,10.8,11,3
,2026-11-05 11:09:00,1.06,54.6,55.8,55.5,10.8,10.8,10.8,11,3
,2026-11-05 11:09:00,1.48,77.8,77.5,76.5,10.8,10.8,10.8,11,3
,2026-11-05 11:09:00,91.2,15.4,16.1,17.0,11.0,11.0,11.0,11,3
,2026-11-05 11:12:00,1.1,59.5,61.0,58.8,10.8,10.7,10.7,11,3
,2026-11-05 11:12:00,69.1,19.6,19.5,21.2,11.0,11.0,11.0,11,3
,2026-11-05 11:12:00,1.77,90.2,85.5,92.4,10.8,10.7,10.8,11,3
,2026-11-05 11:12:00,1.37,73.9,74.1,73.0,10.8,10.7,10.7,11,3
,2026-11-05 11:12:00,1.26,69.7,65.7,70.4,10.8,10.8,10.9,11,3
,2026-11-05 11:15:00,1.36,74.1,74.8,72.9,10.8,10.8,10.8,11,3
,2026-11-05 11:15:00,1.27,70.7,67.5,71.0,10.9,10.8,10.8,11,3
,2026-11-05 11:15:00,78.2,19.6,16.1,16.2,11.0,11.0,11.0,11,3
,2026-11-05 11:15:00,1.85,98.0,91.7,100.0,10.8,10.8,10.7,11,3
,2026-11-05 11:15:00,1.02,56.5,57.2,58.2,10.7,10.7,10.7,11,3
,2026-11-05 11:18:00,1.83,90.7,84.8,93.7,10.8,10.7,10.7,11,3
,2026-11-05 11:18:00,1.27,71.2,69.4,70.5,10.9,10.8,10.8,11,3
,2026-11-05 11:18:00,1.12,58.3,61.5,63.0,10.7,10.7,10.7,11,3
,2026-11-05 11:18:00,85.0,19.6,16.1,16.2,11.1,11.2,11.1,11,3
,2026-11-05 11:18:00,1.37,74.1,74.8,72.9,10.9,10.9,10.9,11,3
,2026-11-05 11:21:00,110.0,20.7,20.6,22.8,11.2,11.2,11.1,11,3
,2026-11-05 11:21:00,1.25,69.9,68.0,67.5,10.9,10.8,10.9,11,3
,2026-11-05 11:21:00,1.22,64.1,65.7,64.1,10.9,10.9,10.9,11,3
,2026-11-05 11:21:00,1.13,59.7,62.4,63.1,10.8,10.7,10.8,11,3
,2026-11-05 11:21:00,1.88,92.2,85.7,94.1,10.8,10.7,10.8,11,3
,2026-11-05 11:24:00,1.35,64.1,65.7,64.1,10.8,10.8,10.8,11,3
,2026-11-05 11:24:00,1.2,62.9,66.4,65.1,10.7,10.7,10.8,11,3
,2026-11-05 11:24:00,1.26,67.7,67.1,66.7,10.8,10.8,10.8,11,3
,2026-11-05 11:24:00,0.0,20.7,20.6,22.8,11.1,11.1,11.1,11,3
,2026-11-05 11:24:00,1.83,91.2,84.6,94.7,10.8,10.7,10.8,11,3
,2026-11-05 11:27:00,1.83,94.3,86.8,95.2,10.7,10.7,10.7,11,3
,2026-11-05 11:27:00,1.2,62.8,65.9,67.3,10.7,10.7,10.7,11,3
,2026-11-05 11:27:00,1.32,64.1,65.7,64.1,10.8,10.8,10.8,11,3
,2026-11-05 11:27:00,1.25,68.5,67.1,67.6,10.8,10.8,10.8,11,3
,2026-11-05 11:27:00,265.0,20.7,20.6,22.8,11.0,11.1,11.0,11,3
,2026-11-05 11:30:00,1.13,61.2,64.1,64.5,10.7,10.7,10.7,11,3
,2026-11-05 11:30:00,0.0,20.7,20.6,22.8,11.0,11.1,11.0,11,3
,2026-11-05 11:30:00,1.25,70.6,69.4,66.9,10.8,10.7,10.8,11,3
,2026-11-05 11:30:00,1.4,64.1,65.7,64.1,10.8,10.8,10.8,11,3
,2026-11-05 11:30:00,1.78,93.4,86.4,94.9,10.7,10.6,10.7,11,3
,2026-11-05 11:33:00,333.0,12.0,13.184000000000001,12.3,11.1,11.1,11.1,11,3
,2026-11-05 11:33:00,1.25,71.1,69.4,69.0,10.8,10.8,10.9,11,3
,2026-11-05 11:33:00,1.33,74.5,74.6,71.9,10.8,10.8,10.8,11,3
,2026-11-05 11:33:00,1.22,62.9,66.2,68.3,10.7,10.7,10.7,11,3
,2026-11-05 11:33:00,1.79,95.9,87.0,98.0,10.8,10.7,10.8,11,3
,2026-11-05 11:36:00,1.25,68.3,67.9,69.0,10.9,10.8,10.9,11,3
,2026-11-05 11:36:00,0.0,12.0,13.184000000000001,12.3,11.1,11.1,11.1,11,3
,2026-11-05 11:36:00,1.36,74.5,74.6,71.9,10.9,10.8,10.8,11,3
,2026-11-05 11:36:00,1.11,58.7,60.3,62.1,10.7,10.7,10.8,11,3
,2026-11-05 11:36:00,1.77,96.2,88.6,97.8,10.8,10.7,10.8,11,3
,2026-11-05 11:39:00,1.82,98.3,90.0,102.0,10.7,10.7,10.8,11,3
,2026-11-05 11:39:00,1.12,59.0,60.2,62.3,10.8,10.7,10.8,11,3
,2026-11-05 11:39:00,1.27,71.8,69.5,67.8,10.8,10.8,10.8,11,3
,2026-11-05 11:39:00,39.2,12.0,13.184000000000001,12.3,11.1,11.1,11.1,11,3
,2026-11-05 11:39:00,1.32,74.5,74.6,71.9,10.9,10.9,10.8,11,3
,2026-11-05 11:42:00,1.33,74.5,74.6,71.9,10.9,10.8,10.8,11,3
,2026-11-05 11:42:00,1.25,69.4,68.8,67.4,10.9,10.8,10.9,11,3
,2026-11-05 11:42:00,1.79,95.8,87.4,96.7,10.8,10.7,10.8,11,3
,2026-11-05 11:42:00,48.9,12.0,13.184000000000001,12.3,11.1,11.1,11.1,11,3
,2026-11-05 11:42:00,1.13,58.5,59.9,61.4,10.8,10.7,10.7,11,3
,2026-11-05 11:45:00,1.26,69.1,67.5,68.3,10.8,10.8,10.8,11,3
,2026-11-05 11:45:00,1.79,96.4,88.5,97.4,10.8,10.7,10.8,11,3
,2026-11-05 11:45:00,1.47,74.5,74.6,71.9,10.9,10.8,10.8,11,3
,2026-11-05 11:45:00,1.16,60.1,61.4,63.9,10.7,10.7,10.7,11,3
,2026-11-05 11:45:00,22.8,12.0,13.184000000000001,12.3,11.1,11.1,11.1,11,3
,2026-11-05 11:48:00,1.12,59.8,62.2,64.4,10.8,10.8,10.8,11,3
,2026-11-05 11:48:00,1.28,70.8,71.3,69.4,10.9,10.9,10.9,11,3
,2026-11-05 11:48:00,1.76,97.0,88.7,99.8,10.8,10.8,10.8,11,3
,2026-11-05 11:48:00,1.49,74.5,74.6,71.9,10.9,10.9,10.9,11,3
,2026-11-05 11:48:00,177.0,17.8,13.184000000000001,12.3,11.1,11.1,11.1,11,3
,2026-11-05 11:51:00,1.25,68.3,70.1,66.6,10.9,10.9,10.9,11,3
,2026-11-05 11:51:00,1.72,95.7,87.6,98.1,10.8,10.8,10.8,11,3
,2026-11-05 11:51:00,122.0,17.8,13.184000000000001,12.3,11.1,11.1,11.1,11,3
,2026-11-05 11:51:00,1.17,58.1,61.7,61.7,10.8,10.8,10.8,11,3
,2026-11-05 11:51:00,1.37,74.5,74.6,71.9,10.9,10.8,10.8,11,3
,2026-11-05 11:54:00,128.0,12.7,14.2,13.9,11.1,11.1,11.1,11,3
,2026-11-05 11:54:00,1.26,68.1,70.9,66.5,10.9,10.9,10.9,11,3
,2026-11-05 11:54:00,1.33,73.4,74.6,71.9,10.9,10.9,10.9,11,3
,2026-11-05 11:54:00,1.78,92.9,87.6,95.6,10.8,10.8,10.8,11,3
,2026-11-05 11:54:00,1.17,59.9,62.3,62.1,10.8,10.8,10.8,11,3
,2026-11-05 11:57:00,1.75,95.3,88.2,97.3,10.8,10.8,10.8,11,3
,2026-11-05 11:57:00,1.26,68.0,68.9,67.6,10.9,10.9,10.9,11,3
,2026-11-05 11:57:00,54.7,12.7,14.2,13.9,11.1,11.2,11.1,11,3
,2026-11-05 11:57:00,1.14,59.3,62.2,62.2,10.8,10.7,10.8,11,3
,2026-11-05 11:57:00,1.36,73.4,74.6,71.9,10.9,10.9,10.9,11,3
,2026-11-05 12:00:00,1.74,94.9,87.6,98.1,10.9,10.8,10.9,12,3
,2026-11-05 12:00:00,108.0,12.7,14.2,13.9,11.2,11.2,11.2,12,3
,2026-11-05 12:00:00,1.21,62.9,66.7,66.6,10.9,10.8,10.9,12,3
,2026-11-05 12:00:00,1.27,66.7,69.2,69.9,11.0,10.9,11.0,12,3
,2026-11-05 12:00:00,1.34,73.4,74.6,71.9,11.0,10.9,10.9,12,3
,2026-11-05 12:03:00,1.22,63.3,66.4,66.6,10.9,10.9,10.9,12,3
,2026-11-05 12:03:00,126.0,12.7,14.2,13.9,11.2,11.3,11.2,12,3
,2026-11-05 12:03:00,1.29,69.2,69.1,69.1,11.0,11.0,11.0,12,3
,2026-11-05 12:03:00,1.72,102.0,93.8,106.0,11.0,10.9,10.9,12,3
,2026-11-05 12:03:00,1.3,73.4,74.6,71.9,11.0,11.0,11.0,12,3
,2026-11-05 12:06:00,1.24,65.4,66.8,69.4,10.9,10.9,10.9,12,3
,2026-11-05 12:06:00,0.0,12.7,14.2,13.9,11.3,11.3,11.3,12,3
,2026-11-05 12:06:00,1.75,98.9,90.8,102.0,10.9,10.9,11.0,12,3
,2026-11-05 12:06:00,1.29,67.1,68.4,68.0,11.0,11.0,11.0,12,3
,2026-11-05 12:06:00,1.27,73.4,74.6,71.9,11.0,11.0,11.0,12,3
,2026-11-05 12:09:00,1.66,102.0,94.1,103.0,10.9,10.8,10.9,12,3
,2026-11-05 12:09:00,1.32,73.4,74.6,71.9,11.0,11.0,11.0,12,3
,2026-11-05 12:09:00,1.26,66.4,68.0,69.6,10.9,10.8,10.9,12,3
,2026-11-05 12:09:00,1.28,70.3,68.8,70.1,11.0,10.9,11.0,12,3
,2026-11-05 12:09:00,0.0,12.7,14.2,13.9,11.1,11.1,11.1,12,3
,2026-11-05 12:12:00,1.38,73.4,74.6,71.9,11.0,11.0,11.0,12,3
,2026-11-05 12:12:00,1.71,110.0,102.0,109.0,10.9,10.8,10.9,12,3
,2026-11-05 12:12:00,41.9,12.7,14.2,13.9,11.1,11.2,11.1,12,3
,2026-11-05 12:12:00,1.21,65.2,65.7,65.8,10.8,10.8,10.8,12,3
,2026-11-05 12:12:00,1.24,70.3,69.9,69.4,11.0,10.9,11.0,12,3
,2026-11-05 12:15:00,1.32,72.7,74.3,72.0,11.0,11.0,11.0,12,3
,2026-11-05 12:15:00,1.74,118.0,110.0,117.0,10.9,10.9,10.9,12,3
,2026-11-05 12:15:00,0.0,12.0,13.184000000000001,12.3,11.1,11.2,11.1,12,3
,2026-11-05 12:15:00,1.23,65.0,66.8,66.8,10.9,10.9,10.9,12,3
,2026-11-05 12:15:00,1.24,69.8,66.5,67.3,11.0,11.0,11.0,12,3
,2026-11-05 12:18:00,1.23,69.9,68.3,67.5,11.0,10.9,11.0,12,3
,2026-11-05 12:18:00,1.71,110.0,102.0,110.0,10.9,10.8,10.9,12,3
,2026-11-05 12:18:00,1.44,72.7,74.3,72.0,11.0,11.0,11.0,12,3
,2026-11-05 12:18:00,0.0,12.0,13.184000000000001,12.3,11.1,11.2,11.1,12,3
,2026-11-05 12:18:00,1.25,63.4,65.7,65.2,10.9,10.8,10.8,12,3
,2026-11-05 12:21:00,1.26,69.0,68.0,70.1,11.0,10.9,11.0,12,3
,2026-11-05 12:21:00,1.64,99.2,91.8,102.0,10.9,10.8,10.9,12,3
,2026-11-05 12:21:00,1.34,60.2,62.3,59.4,11.0,11.0,11.0,12,3
,2026-11-05 12:21:00,0.0,12.3,14.0,13.7,11.1,11.1,11.1,12,3
,2026-11-05 12:21:00,1.2,62.2,64.4,67.7,10.9,10.8,10.9,12,3
,2026-11-05 12:24:00,1.21,66.6,63.1,65.3,11.0,11.0,11.0,12,3
,2026-11-05 12:24:00,1.71,107.0,100.0,108.0,10.9,10.9,10.9,12,3
,2026-11-05 12:24:00,1.21,63.2,65.0,66.8,10.9,10.9,10.9,12,3
,2026-11-05 12:24:00,151.0,12.3,14.0,13.7,11.1,11.2,11.1,12,3
,2026-11-05 12:24:00,1.37,60.2,62.3,59.4,11.0,11.0,11.0,12,3
,2026-11-05 12:27:00,1.66,115.0,106.0,114.0,10.9,10.9,10.9,12,3
,2026-11-05 12:27:00,1.36,69.9,70.9,69.5,11.0,11.0,11.0,12,3
,2026-11-05 12:27:00,1.24,64.3,68.5,68.1,10.9,10.8,10.9,12,3
,2026-11-05 12:27:00,1.28,69.7,66.6,69.3,11.0,10.9,11.0,12,3
,2026-11-05 12:27:00,25.4,12.0,13.184000000000001,12.3,11.2,11.2,11.2,12,3
,2026-11-05 12:30:00,1.38,71.8,72.5,69.3,11.1,11.0,11.0,12,3
,2026-11-05 12:30:00,1.72,106.0,96.1,105.0,10.9,10.9,11.0,12,3
,2026-11-05 12:30:00,1.24,67.6,64.3,65.9,11.0,11.0,11.1,12,3
,2026-11-05 12:30:00,110.0,12.0,13.184000000000001,13.8,11.2,11.2,11.2,12,3
,2026-11-05 12:30:00,1.24,65.7,65.5,65.8,11.0,10.9,10.9,12,3
,2026-11-05 12:33:00,1.19,67.8,63.2,65.6,11.0,10.9,11.0,12,3
,2026-11-05 12:33:00,1.19,64.0,64.2,65.5,10.8,10.8,10.9,12,3
,2026-11-05 12:33:00,1.29,71.8,72.5,69.3,11.1,11.1,11.1,12,3
,2026-11-05 12:33:00,0.0,12.0,13.184000000000001,13.8,11.2,11.2,11.2,12,3
,2026-11-05 12:33:00,1.67,110.0,101.0,110.0,10.9,10.8,10.9,12,3
,2026-11-05 12:36:00,1.43,75.8,76.1,73.5,11.1,11.1,11.1,12,3
,2026-11-05 12:36:00,516.0,29.8,13.6,31.9,11.2,11.3,11.2,12,3
,2026-11-05 12:36:00,1.21,67.0,64.6,66.2,10.9,10.9,10.9,12,3
,2026-11-05 12:36:00,1.2,63.8,65.4,66.7,10.8,10.8,10.8,12,3
,2026-11-05 12:36:00,1.64,114.0,103.0,112.0,10.9,10.8,10.9,12,3
,2026-11-05 12:39:00,247.0,29.8,13.6,31.9,11.2,11.2,11.2,12,3
,2026-11-05 12:39:00,1.63,117.0,107.0,116.0,10.9,10.8,10.9,12,3
,2026-11-05 12:39:00,1.2,67.7,65.6,63.7,10.9,10.9,11.0,12,3
,2026-11-05 12:39:00,1.12,58.9,59.3,61.1,10.9,10.8,10.9,12,3
,2026-11-05 12:39:00,1.34,75.8,76.1,73.5,11.1,11.1,11.1,12,3
,2026-11-05 12:42:00,1.64,118.0,107.0,117.0,10.9,10.8,10.9,12,3
,2026-11-05 12:42:00,1.2,66.1,66.8,69.2,10.8,10.8,10.8,12,3
,2026-11-05 12:42:00,174.0,14.9,14.6,14.9,11.2,11.2,11.2,12,3
,2026-11-05 12:42:00,1.2,66.4,64.2,64.7,10.9,10.9,10.9,12,3
,2026-11-05 12:42:00,1.49,73.8,74.3,72.2,11.1,11.1,11.1,12,3
,2026-11-05 12:45:00,1.63,114.0,104.0,111.0,10.9,10.9,10.9,12,3
,2026-11-05 12:45:00,1.4,73.8,74.3,72.2,11.1,11.1,11.1,12,3
,2026-11-05 12:45:00,218.0,14.9,14.6,14.9,11.2,11.2,11.2,12,3
,2026-11-05 12:45:00,1.2,65.8,63.8,65.4,11.0,11.0,11.0,12,3
,2026-11-05 12:45:00,1.27,66.7,67.8,69.8,10.9,10.9,10.9,12,3
,2026-11-05 12:48:00,1.41,73.8,74.3,72.2,11.1,11.0,11.0,12,3
,2026-11-05 12:48:00,1.61,107.0,96.5,104.0,10.9,10.9,10.9,12,3
,2026-11-05 12:48:00,231.0,14.9,14.6,14.9,11.2,11.2,11.2,12,3
,2026-11-05 12:48:00,1.24,69.7,68.0,67.9,11.0,10.9,11.0,12,3
,2026-11-05 12:48:00,1.21,64.9,65.1,66.9,10.9,10.8,10.9,12,3
,2026-11-05 12:51:00,1.61,106.0,97.3,106.0,10.9,10.8,10.9,12,3
,2026-11-05 12:51:00,1.23,65.3,64.6,65.8,10.8,10.8,10.8,12,3
,2026-11-05 12:51:00,1.22,66.4,68.1,66.3,10.9,10.9,11.0,12,3
,2026-11-05 12:51:00,578.0,14.9,14.6,14.9,11.2,11.2,11.2,12,3
,2026-11-05 12:51:00,1.37,73.8,74.3,72.2,11.1,11.0,11.0,12,3
,2026-11-05 12:54:00,95.4,17.3,17.1,18.6,10.9,11.0,10.9,12,3
,2026-11-05 12:54:00,1.24,67.9,67.9,69.7,10.8,10.8,10.8,12,3
,2026-11-05 12:54:00,1.43,71.1,70.9,69.7,10.8,10.8,10.8,12,3
,2026-11-05 12:54:00,1.64,117.0,105.0,112.0,10.9,10.8,10.9,12,3
,2026-11-05 12:54:00,1.21,64.9,66.1,67.1,10.9,10.9,10.9,12,3
,2026-11-05 12:57:00,161.0,16.5,17.2,18.4,11.0,11.0,11.0,12,3
,2026-11-05 12:57:00,1.19,64.3,64.8,65.6,10.9,10.8,10.9,12,3
,2026-11-05 12:57:00,1.27,68.6,67.0,68.0,11.0,10.9,11.0,12,3
,2026-11-05 12:57:00,1.66,107.0,98.3,104.0,10.9,10.9,10.9,12,3
,2026-11-05 12:57:00,1.43,72.1,72.5,70.4,10.9,10.8,10.8,12,3
,2026-11-05 13:00:00,1.64,110.0,99.6,104.0,11.0,10.9,11.0,13,3
,2026-11-05 13:00:00,1.34,72.1,72.5,70.4,11.0,10.9,10.9,13,3
,2026-11-05 13:00:00,1.18,60.1,61.8,63.2,11.0,10.9,11.0,13,3
,2026-11-05 13:00:00,1.25,67.2,64.9,65.3,11.1,11.0,11.1,13,3
,2026-11-05 13:00:00,108.0,16.5,17.2,18.4,11.1,11.1,11.1,13,3
,2026-11-05 13:03:00,1.21,66.2,65.3,66.0,11.1,11.1,11.1,13,3
,2026-11-05 13:03:00,268.0,14.2,15.0,16.6,11.1,11.1,11.1,13,3
,2026-11-05 13:03:00,1.18,61.4,62.1,63.8,11.0,11.0,11.0,13,3
,2026-11-05 13:03:00,1.45,78.9,78.9,77.3,11.0,11.0,11.0,13,3
,2026-11-05 13:03:00,1.68,109.0,98.6,102.0,11.0,11.0,11.0,13,3
,2026-11-05 13:06:00,1.24,63.4,65.3,64.6,11.1,11.0,11.1,13,3
,2026-11-05 13:06:00,1.42,78.9,78.9,77.3,11.0,10.9,10.9,13,3
,2026-11-05 13:06:00,1.25,67.2,66.2,66.8,11.1,11.1,11.2,13,3
,2026-11-05 13:06:00,1.65,117.0,105.0,110.0,11.1,11.0,11.1,13,3
,2026-11-05 13:06:00,167.0,14.2,15.0,16.6,11.1,11.1,11.1,13,3
,2026-11-05 13:09:00,251.0,12.0,13.184000000000001,12.3,11.0,11.1,11.0,13,3
